Link,Unnamed: 0,has_been_scraped,Question,Category,Outcomes,Outcomes.1,Prices,Prices.1,24h Volume,Total Volume,Liquidity,Open Interest,Trades,End Date,Resolved,Whales,LPs,Trades.1,Name,ID
https://polymarketwhales.info/transactions?market=0x2b0162fd01497fa4a962a2ae60b10b71651a9495&page=1,273,0.0,(In-game Trading) Will the Suns beat the Nuggets by more than 6.5 points in their October 20th matchup?,Sports,Yes,No,0,1,$0,"$93,291",942,"$76,740",401,Wed Oct 20 2021,True,Whales,LPs,Trades,(In-game Trading) Will the Suns beat the Nuggets by more than 6.5 points in their October 20th matchup?,0x2b0162fd01497fa4a962a2ae60b10b71651a9495
https://polymarketwhales.info/transactions?market=0x07a0de7add49ac051582b25ee466a1e84cdc4552&page=1,939,0.0,Will Clubhouse officially announce they’ve been acquired in 2021?,Business,Yes,No,0,1,$0,"$19,301",638,"$22,914",402,Sat Jan 01 2022,True,Whales,LPs,Trades,Will Clubhouse officially announce they’ve been acquired in 2021?,0x07a0de7add49ac051582b25ee466a1e84cdc4552
https://polymarketwhales.info/transactions?market=0x24ea74ec77b7072431848df2a130a627d688ae27&page=1,864,0.0,NBA: Will the Cavaliers beat the Clippers by more than 6.5 points in their March 14 (7 PM ET) matchup?,Sports,Yes,No,1,0,$0,"$21,794",200,$755,402,Mon Mar 14 2022,True,Whales,LPs,Trades,NBA: Will the Cavaliers beat the Clippers by more than 6.5 points in their March 14 (7 PM ET) matchup?,0x24ea74ec77b7072431848df2a130a627d688ae27
https://polymarketwhales.info/transactions?market=0x1f0aef96909e6a6042ae94ee3da9b9db0fd05a42&page=1,904,0.0,Will Joe Biden's disapproval rating be 51.5% or higher on December 12th?,US current affairs,Yes,No,0,1,$0,"$20,588",56,"$2,654",402,Mon Dec 13 2021,True,Whales,LPs,Trades,Will Joe Biden's disapproval rating be 51.5% or higher on December 12th?,0x1f0aef96909e6a6042ae94ee3da9b9db0fd05a42
https://polymarketwhales.info/transactions?market=0xdf6b2066c569c82ba97f2bc33a98aa45e86cdb79&page=1,523,0.0,NBA: Will the Timberwolves beat the Spurs by more than 8.5 points in their April 7 (8 PM ET) matchup?,Sports,Yes,No,0,1,$0,"$44,072",150,"-$9,446",403,Thu Apr 07 2022,True,Whales,LPs,Trades,NBA: Will the Timberwolves beat the Spurs by more than 8.5 points in their April 7 (8 PM ET) matchup?,0xdf6b2066c569c82ba97f2bc33a98aa45e86cdb79
https://polymarketwhales.info/transactions?market=0x6494d78afc193b84f69dcf1cab46b6489600d535&page=1,374,0.0,Will 'The Batman' gross between $120 million and $160 million on the opening weekend in the USA?,Pop Culture,Yes,No,1,0,$0,"$68,053",619,"$25,732",404,Mon Mar 07 2022,True,Whales,LPs,Trades,Will 'The Batman' gross between $120 million and $160 million on the opening weekend in the USA?,0x6494d78afc193b84f69dcf1cab46b6489600d535
https://polymarketwhales.info/transactions?market=0x1590111d662d290e720471cca7891c458d2259cc&page=1,353,0.0,Will year-to-year inflation in the European Union be 4.3% or more in October?,Global Politics,Yes,No,1,0,$0,"$73,648",4645,"$11,601",404,Wed Nov 17 2021,True,Whales,LPs,Trades,Will year-to-year inflation in the European Union be 4.3% or more in October?,0x1590111d662d290e720471cca7891c458d2259cc
https://polymarketwhales.info/transactions?market=0xc53d082b3b633ecc3186ec96aefcfc393c218eab&page=1,802,0.0,What will the ETH floor price of Chain Runners be on December 2?,NFTs,Long,Short,0,1,$0,"$24,238",6552,"$136,768",405,Thu Dec 02 2021,True,Whales,LPs,Trades,What will the ETH floor price of Chain Runners be on December 2?,0xc53d082b3b633ecc3186ec96aefcfc393c218eab
https://polymarketwhales.info/transactions?market=0x34ef676f5c61cd12746d5f46f25d3a73f4db1c20&page=1,270,0.0,NBA: Will the Clippers beat the Lakers by more than 2.5 points in their March 3 (10 PM ET) matchup?,Sports,Yes,No,1,0,$0,"$95,169",201,"$1,585",408,Thu Mar 03 2022,True,Whales,LPs,Trades,NBA: Will the Clippers beat the Lakers by more than 2.5 points in their March 3 (10 PM ET) matchup?,0x34ef676f5c61cd12746d5f46f25d3a73f4db1c20
https://polymarketwhales.info/transactions?market=0x0bbd8f5ba460382856387184a97b75815b404e5f&page=1,1269,0.0,NBA: Will the Bucks beat the Magic by more than 11.5 points in their November 20th matchup?,Sports,Yes,No,0,1,$0,"$11,730",400,"$2,000",408,Sat Nov 20 2021,True,Whales,LPs,Trades,NBA: Will the Bucks beat the Magic by more than 11.5 points in their November 20th matchup?,0x0bbd8f5ba460382856387184a97b75815b404e5f
https://polymarketwhales.info/transactions?market=0xbf9d42e7bf61bf0e7b7a0798aa4609e0515ef4cc&page=1,525,0.0,Will Italy win the Euro 2020?,Sports,Yes,No,1,0,$0,"$43,806",69,"$4,625",408,Sun Jul 11 2021,True,Whales,LPs,Trades,Will Italy win the Euro 2020?,0xbf9d42e7bf61bf0e7b7a0798aa4609e0515ef4cc
https://polymarketwhales.info/transactions?market=0x58c05703ecc28d30c8a9cc8f773e19e43aa3abd2&page=1,673,0.0,"NBA: Who will win the Raptors vs. Heat, scheduled for February 1 (7.30 PM ET)?",Sports,Raptors,Heat,1,0,$0,"$31,831",289,"$2,572",409,Tue Feb 01 2022,True,Whales,LPs,Trades,"NBA: Who will win the Raptors vs. Heat, scheduled for February 1 (7.30 PM ET)?",0x58c05703ecc28d30c8a9cc8f773e19e43aa3abd2
https://polymarketwhales.info/transactions?market=0xd07e6023ed4ee2fc43456cc464c834a0d21cf469&page=1,491,0.0,Will LeVar Burton be announced as the next permanent host of Jeopardy by August 15?,Pop Culture,Yes,No,0,1,$0,"$47,811",1033,"$13,580",409,Sun Aug 15 2021,True,Whales,LPs,Trades,Will LeVar Burton be announced as the next permanent host of Jeopardy by August 15?,0xd07e6023ed4ee2fc43456cc464c834a0d21cf469
https://polymarketwhales.info/transactions?market=0x289dc6a4ec1cb8e366dd520079187068e4f3fa7b&page=1,1069,0.0,NFL: Who will win the Chargers v. Eagles game on November 7th?,Sports,Chargers,Eagles,1,0,$0,"$15,890",500,"$2,443",409,Sun Nov 07 2021,True,Whales,LPs,Trades,NFL: Who will win the Chargers v. Eagles game on November 7th?,0x289dc6a4ec1cb8e366dd520079187068e4f3fa7b
https://polymarketwhales.info/transactions?market=0x365cdc153ae542cc973c59f601e31acbb6f974d1&page=1,405,0.0,(In-game Trading) Will the Rams beat the Seahawks by more than 2.5 points in their week five matchup?,Sports,Yes,No,1,0,$0,"$60,694",670,"$147,998",411,Thu Oct 07 2021,True,Whales,LPs,Trades,(In-game Trading) Will the Rams beat the Seahawks by more than 2.5 points in their week five matchup?,0x365cdc153ae542cc973c59f601e31acbb6f974d1
https://polymarketwhales.info/transactions?market=0xb27b1f4538c17c5ba2eaac76fbe504ad397c6f67&page=1,573,0.0,Will the Heat beat the Hornets by more than 5.5 points in their October 29th matchup?,Sports,Yes,No,1,0,$0,"$39,340",153,"$40,438",411,Fri Oct 29 2021,True,Whales,LPs,Trades,Will the Heat beat the Hornets by more than 5.5 points in their October 29th matchup?,0xb27b1f4538c17c5ba2eaac76fbe504ad397c6f67
https://polymarketwhales.info/transactions?market=0x50003f3e2f34297ad660248effe54d16c5333de4&page=1,1121,0.0,Will the Rays or Red Sox win their ALDS matchup?,Sports,Rays,Red Sox,0,1,$0,"$14,473",562,$902,411,Wed Oct 13 2021,True,Whales,LPs,Trades,Will the Rays or Red Sox win their ALDS matchup?,0x50003f3e2f34297ad660248effe54d16c5333de4
https://polymarketwhales.info/transactions?market=0x3ca8f337fe62bc43cf2d6d2dd809127fc7617bd0&page=1,1111,0.0,"NBA: Who will win the Celtics vs. Mavericks, scheduled for March 13 (3.30 PM ET)?",Sports,Celtics,Mavericks,0,1,$0,"$14,804",202,"$15,620",411,Sun Mar 13 2022,True,Whales,LPs,Trades,"NBA: Who will win the Celtics vs. Mavericks, scheduled for March 13 (3.30 PM ET)?",0x3ca8f337fe62bc43cf2d6d2dd809127fc7617bd0
https://polymarketwhales.info/transactions?market=0x9ea99a93c84cc9e0e640d0ff2a4093eabbd76a01&page=1,268,0.0,Will Trump’s Truth Social launch on the iOS app store by March 31st?,US current affairs,Yes,No,1,0,$0,"$95,857",41,"$24,393",412,Thu Mar 31 2022,True,Whales,LPs,Trades,Will Trump’s Truth Social launch on the iOS app store by March 31st?,0x9ea99a93c84cc9e0e640d0ff2a4093eabbd76a01
https://polymarketwhales.info/transactions?market=0x679ef5d3fc73b25dcff1e98db0bc40392f245e8d&page=1,481,0.0,"NCAAB: Who will win Purdue Boilermakers vs. Texas Longhorns, scheduled for March 20, 8:40 PM ET?",Sports,Purdue Boilermakers,Texas Longhorns,1,0,$0,"$48,646",150,"$5,100",412,Sun Mar 20 2022,True,Whales,LPs,Trades,"NCAAB: Who will win Purdue Boilermakers vs. Texas Longhorns, scheduled for March 20, 8:40 PM ET?",0x679ef5d3fc73b25dcff1e98db0bc40392f245e8d
https://polymarketwhales.info/transactions?market=0x0716ca47e2e328f72b5d6429155627a9f84d696d&page=1,708,0.0,"NCAAB March Madness: Who will win North Carolina vs. Duke, scheduled for April 2 (8:49 PM ET)?",Sports,North Carolina,Duke,1,0,$0,"$29,237",150,$38,413,Sat Apr 02 2022,True,Whales,LPs,Trades,"NCAAB March Madness: Who will win North Carolina vs. Duke, scheduled for April 2 (8:49 PM ET)?",0x0716ca47e2e328f72b5d6429155627a9f84d696d
https://polymarketwhales.info/transactions?market=0x1b8e53b61f825fb5aaf3cb2b0ebf1281376d0b98&page=1,486,0.0,NBA: Will the Cavaliers beat the Rockets by more than 2.5 points in their February 2 (8 PM ET) matchup?,Sports,Yes,No,0,1,$0,"$48,156",300,$208,413,Wed Feb 02 2022,True,Whales,LPs,Trades,NBA: Will the Cavaliers beat the Rockets by more than 2.5 points in their February 2 (8 PM ET) matchup?,0x1b8e53b61f825fb5aaf3cb2b0ebf1281376d0b98
https://polymarketwhales.info/transactions?market=0x5453457274ff7b6fca7e3e0a8f63b2fc8581cbed&page=1,549,0.0,NBA: Will the Lakers beat the Hornets by more than 2.5 points in their November 8th matchup?,Sports,Yes,No,1,0,$0,"$41,399",17,"$19,299",413,Mon Nov 08 2021,True,Whales,LPs,Trades,NBA: Will the Lakers beat the Hornets by more than 2.5 points in their November 8th matchup?,0x5453457274ff7b6fca7e3e0a8f63b2fc8581cbed
https://polymarketwhales.info/transactions?market=0x399218f106e36a181a5228cb91c2065357650edb&page=1,1656,0.0,Will the first 4 picks in the NFL draft all be quarterbacks?,Sports,Yes,No,0,1,$0,"$6,469",200,$1,413,Tue Jun 01 2021,True,Whales,LPs,Trades,Will the first 4 picks in the NFL draft all be quarterbacks?,0x399218f106e36a181a5228cb91c2065357650edb
https://polymarketwhales.info/transactions?market=0xa36dbfbaf93c81c2d20f2d12a42cc93aaa5d59d0&page=1,1264,0.0,"NBA: Who will win the Mavericks vs. Nets, scheduled for March 16 (7.30 PM ET)?",Sports,Mavericks,Nets,1,0,$0,"$11,837",178,$1,413,Wed Mar 16 2022,True,Whales,LPs,Trades,"NBA: Who will win the Mavericks vs. Nets, scheduled for March 16 (7.30 PM ET)?",0xa36dbfbaf93c81c2d20f2d12a42cc93aaa5d59d0
https://polymarketwhales.info/transactions?market=0xa00735841b2735f545f6b41da4f710260dfe3775&page=1,476,0.0,"NBA: Who will win the Trail Blazers vs. Magic, scheduled for February 8 (10 PM ET)?",Sports,Trail Blazers,Magic,0,1,$0,"$49,480",273,$11,414,Tue Feb 08 2022,True,Whales,LPs,Trades,"NBA: Who will win the Trail Blazers vs. Magic, scheduled for February 8 (10 PM ET)?",0xa00735841b2735f545f6b41da4f710260dfe3775
https://polymarketwhales.info/transactions?market=0xecbebe1f9d9183ce1c77fe886f1bd0b84618f68a&page=1,551,0.0,Will Joe Biden's disapproval rating be 43% or higher on August 15?,US current affairs,Yes,No,1,0,$0,"$41,330",860,"$2,245",414,Mon Aug 16 2021,True,Whales,LPs,Trades,Will Joe Biden's disapproval rating be 43% or higher on August 15?,0xecbebe1f9d9183ce1c77fe886f1bd0b84618f68a
https://polymarketwhales.info/transactions?market=0xb49656aca9a74df8e8d431b7666edf9511149a6f&page=1,1633,0.0,Who will win 3rd place in the FTX Crypto Cup: Ian Nepomniachtchi vs. Teimour Radjabov?,Chess,Nepomniachtchi,Radjabov,1,0,$0,"$6,715",1000,$12,415,Mon May 31 2021,True,Whales,LPs,Trades,Who will win 3rd place in the FTX Crypto Cup: Ian Nepomniachtchi vs. Teimour Radjabov?,0xb49656aca9a74df8e8d431b7666edf9511149a6f
https://polymarketwhales.info/transactions?market=0x269a66463cf37dd7c4af5db4ab8e66fd64cc3fd3&page=1,849,0.0,"NBA: Who will win 76ers vs. Bucks, scheduled for March 29 (7 PM ET)?",Sports,76ers,Bucks,0,1,$0,"$22,432",150,"$3,150",415,Tue Mar 29 2022,True,Whales,LPs,Trades,"NBA: Who will win 76ers vs. Bucks, scheduled for March 29 (7 PM ET)?",0x269a66463cf37dd7c4af5db4ab8e66fd64cc3fd3
https://polymarketwhales.info/transactions?market=0xc3a6237d82906cc997a676df97fad0709e6c31b8&page=1,927,0.0,(In-Game Trading)Who will win the Celtics v. Hornets game on October 25th?,Sports,Celtics,Hornets,1,0,$0,"$19,918",38,"$2,531",415,Mon Oct 25 2021,True,Whales,LPs,Trades,(In-Game Trading)Who will win the Celtics v. Hornets game on October 25th?,0xc3a6237d82906cc997a676df97fad0709e6c31b8
https://polymarketwhales.info/transactions?market=0x7bfe2e1dda92b6f4792eb2fd39c5908bba717423&page=1,315,0.0,"NBA: Will the Pacers beat the Rockets by more than 3.5 points in their March 18, 8:10 PM ET matchup?",Sports,Yes,No,0,1,$0,"$81,514",150,$0,415,Fri Mar 18 2022,True,Whales,LPs,Trades,"NBA: Will the Pacers beat the Rockets by more than 3.5 points in their March 18, 8:10 PM ET matchup?",0x7bfe2e1dda92b6f4792eb2fd39c5908bba717423
https://polymarketwhales.info/transactions?market=0xcc102737db5efac04a469ffb39be473676a7636f&page=1,1585,0.0,What will The Weeknd’s Nifty Gateway drop generate in total sales?,NFTs,Less than $5M$5M to less than $10M$10M to less than $20M$20M to less than $30M$30M or more,Less than $5M$5M to less than $10M$10M to less than $20M$20M to less than $30M$30M or more,1.00000.00000.00000.00000.0000,1.00000.00000.00000.00000.0000,$0,"$7,252",2809,$0,416,Mon Apr 05 2021,True,Whales,LPs,Trades,What will The Weeknd’s Nifty Gateway drop generate in total sales?,0xcc102737db5efac04a469ffb39be473676a7636f
https://polymarketwhales.info/transactions?market=0x3c30ab53ad3fb7cf857fc50b7c2ab5ae48ec89c7&page=1,1443,0.0,Will the 7-day COVID-19 case average on January 8th be higher than it was a week earlier?,Coronavirus,Yes,No,1,0,$0,"$9,029",1346,"$9,845",417,Sat Jan 15 2022,True,Whales,LPs,Trades,Will the 7-day COVID-19 case average on January 8th be higher than it was a week earlier?,0x3c30ab53ad3fb7cf857fc50b7c2ab5ae48ec89c7
https://polymarketwhales.info/transactions?market=0x840044877f53628ec504d7e30ad1d503a25500f2&page=1,366,0.0,NBA: Will the Warriors beat the Rockets by more than 10.5 points in their January 31 (8 PM ET) matchup?,Sports,Yes,No,1,0,$0,"$70,069",300,$163,418,Mon Jan 31 2022,True,Whales,LPs,Trades,NBA: Will the Warriors beat the Rockets by more than 10.5 points in their January 31 (8 PM ET) matchup?,0x840044877f53628ec504d7e30ad1d503a25500f2
https://polymarketwhales.info/transactions?market=0xc48c0cc9aaab130c5d60fc016a11e53b1220cbd3&page=1,556,0.0,"Will Kim Kardashian or Kanye West file for divorce before March 1, 2021?",Pop Culture,Yes,No,1,0,$0,"$40,938",967,$1,418,Tue Mar 02 2021,True,Whales,LPs,Trades,"Will Kim Kardashian or Kanye West file for divorce before March 1, 2021?",0xc48c0cc9aaab130c5d60fc016a11e53b1220cbd3
https://polymarketwhales.info/transactions?market=0xccf4577c49d81f3254c0ad9726f8d615cc79e22f&page=1,1942,0.0,Which cryptocurrency will have higher market cap on November 24th: Polygon ($MATIC) or Algorand ($ALGO)?,Crypto,Polygon,Algorand,1,0,$0,"$4,261",306,"$2,083",418,Wed Nov 24 2021,True,Whales,LPs,Trades,Which cryptocurrency will have higher market cap on November 24th: Polygon ($MATIC) or Algorand ($ALGO)?,0xccf4577c49d81f3254c0ad9726f8d615cc79e22f
https://polymarketwhales.info/transactions?market=0x54a471f1e85c1a3d5ccbb7ef9ab184044ce04707&page=1,998,0.0,Who will win Suns v. Clippers: Western Conference Finals Game 2?,NBA Playoffs,Suns,Clippers,1,0,$0,"$17,605",99,$535,419,Tue Jun 22 2021,True,Whales,LPs,Trades,Who will win Suns v. Clippers: Western Conference Finals Game 2?,0x54a471f1e85c1a3d5ccbb7ef9ab184044ce04707
https://polymarketwhales.info/transactions?market=0x5a274c9724076cd575ba12092e4a95d4a3b8e046&page=1,1565,0.0,Will Ethereum reach $3000 by Valentine's Day?,Crypto,Yes,No,1,0,$0,"$7,494",300,$319,419,Mon Feb 14 2022,True,Whales,LPs,Trades,Will Ethereum reach $3000 by Valentine's Day?,0x5a274c9724076cd575ba12092e4a95d4a3b8e046
https://polymarketwhales.info/transactions?market=0x87c05aaa91843eec2f2d3c8b227b3dcc9df04184&page=1,1091,0.0,"Will SpaceX's Starship successfully reach outer space by December 31, 2021?",Science,Yes,No,0,1,$0,"$15,240",495,"$2,669",420,Fri Dec 31 2021,True,Whales,LPs,Trades,"Will SpaceX's Starship successfully reach outer space by December 31, 2021?",0x87c05aaa91843eec2f2d3c8b227b3dcc9df04184
https://polymarketwhales.info/transactions?market=0x69db1e83fd9cabaa7c51757ed8f0c09a7487ebbf&page=1,1797,0.0,NBA: Will the Nets beat the 76ers by more than 5.5 points in their December 30 matchup?,Sports,Yes,No,0,1,$0,"$5,302",50,$929,420,Thu Dec 30 2021,True,Whales,LPs,Trades,NBA: Will the Nets beat the 76ers by more than 5.5 points in their December 30 matchup?,0x69db1e83fd9cabaa7c51757ed8f0c09a7487ebbf
https://polymarketwhales.info/transactions?market=0xa1e0496cacda55e1f31ecf0f8f0b075c717b541f&page=1,260,0.0,NBA: Will the Bucks beat the Bulls by more than 4.5 points in their April 5 (8 PM ET) matchup?,Sports,Yes,No,1,0,$0,"$98,396",150,"$5,568",421,Tue Apr 05 2022,True,Whales,LPs,Trades,NBA: Will the Bucks beat the Bulls by more than 4.5 points in their April 5 (8 PM ET) matchup?,0xa1e0496cacda55e1f31ecf0f8f0b075c717b541f
https://polymarketwhales.info/transactions?market=0x36bb6f09327d1a7d0930668345655d6a6e3c6b20&page=1,1588,0.0,Will the federal minimum wage be $9.50 per hour or higher by April 1?,US current affairs,Yes,No,0,1,$0,"$7,212",1180,"$2,789",421,Thu Apr 01 2021,True,Whales,LPs,Trades,Will the federal minimum wage be $9.50 per hour or higher by April 1?,0x36bb6f09327d1a7d0930668345655d6a6e3c6b20
https://polymarketwhales.info/transactions?market=0x046e4281556c36581c75bc3d0bc17930a4bc54c6&page=1,811,0.0,Will Logan Paul knock down Floyd Mayweather?,Sports,Yes,No,0,1,$0,"$24,000",627,$2,422,Sun Jun 06 2021,True,Whales,LPs,Trades,Will Logan Paul knock down Floyd Mayweather?,0x046e4281556c36581c75bc3d0bc17930a4bc54c6
https://polymarketwhales.info/transactions?market=0x1020ad362d0125cf03c732730f7fd494b9b56818&page=1,562,0.0,NFL: Will the Buccaneers beat the Giants by more than 10.5 points in their November 22 matchup?,Sports,Yes,No,1,0,$0,"$40,453",1,"$9,385",423,Mon Nov 22 2021,True,Whales,LPs,Trades,NFL: Will the Buccaneers beat the Giants by more than 10.5 points in their November 22 matchup?,0x1020ad362d0125cf03c732730f7fd494b9b56818
https://polymarketwhales.info/transactions?market=0xf0e38dfad5bdc7cd43b72d295f7398c73dac6cfb&page=1,66,0.0,"Will the floor price of CryptoPunks be above 69 ETH on December 23, 2021?",NFTs,Yes,No,0,1,$0,"$360,322",95,"$22,365",423,Thu Dec 23 2021,True,Whales,LPs,Trades,"Will the floor price of CryptoPunks be above 69 ETH on December 23, 2021?",0xf0e38dfad5bdc7cd43b72d295f7398c73dac6cfb
https://polymarketwhales.info/transactions?market=0x3732e3c9668ac941519fd42a3cf1fc4970e0ef5e&page=1,84,0.0,(In-Game Trading) Panthers (-7.5) v. Texans Spread,Sports,Panthers,Texans,1,0,$0,"$283,026",34,"$16,205",424,Thu Sep 23 2021,True,Whales,LPs,Trades,(In-Game Trading) Panthers (-7.5) v. Texans Spread,0x3732e3c9668ac941519fd42a3cf1fc4970e0ef5e
https://polymarketwhales.info/transactions?market=0x85cf66e53dcc59d9941ce1b9691f771c97f9e783&page=1,1744,0.0,NBA: Will the 76ers beat the Hornets by more than 6.5 points in their December 6 matchup?,Sports,Yes,No,0,1,$0,"$5,695",50,$306,425,Mon Dec 06 2021,True,Whales,LPs,Trades,NBA: Will the 76ers beat the Hornets by more than 6.5 points in their December 6 matchup?,0x85cf66e53dcc59d9941ce1b9691f771c97f9e783
https://polymarketwhales.info/transactions?market=0x1b77a57be3d7c546a58b9e5b1bbd523b47e766f2&page=1,1071,0.0,Will the floor price of CryptoPunks be above 85 ETH on November 15?,Crypto,Yes,No,1,0,$0,"$15,843",100,"$4,355",426,Mon Nov 15 2021,True,Whales,LPs,Trades,Will the floor price of CryptoPunks be above 85 ETH on November 15?,0x1b77a57be3d7c546a58b9e5b1bbd523b47e766f2
https://polymarketwhales.info/transactions?market=0xa32d0135dcfe256ddfebe52e8bba7e83308582fd&page=1,1063,0.0,NBA: Will the Trail Blazers beat the 76ers by more than 6.5 points in their November 20th matchup?,Sports,Yes,No,1,0,$0,"$16,077",750,"$12,774",426,Sat Nov 20 2021,True,Whales,LPs,Trades,NBA: Will the Trail Blazers beat the 76ers by more than 6.5 points in their November 20th matchup?,0xa32d0135dcfe256ddfebe52e8bba7e83308582fd
https://polymarketwhales.info/transactions?market=0x2c3593b02d1c076db5ab8401488b552e43fa490f&page=1,1100,0.0,Will Rudy Giuliani be indicted for a federal crime by August 1?,US current affairs,Yes,No,0,1,$0,"$15,029",2795,"$29,885",426,Sun Aug 01 2021,True,Whales,LPs,Trades,Will Rudy Giuliani be indicted for a federal crime by August 1?,0x2c3593b02d1c076db5ab8401488b552e43fa490f
https://polymarketwhales.info/transactions?market=0xaee4362aecc37b0e60e0d40999f548e551b09873&page=1,351,0.0,NBA: Will the Warriors beat the Timberwolves by more than 6.5 points in their January 27 (10 PM ET) matchup?,Sports,Yes,No,1,0,$0,"$74,200",300,"$2,240",426,Thu Jan 27 2022,True,Whales,LPs,Trades,NBA: Will the Warriors beat the Timberwolves by more than 6.5 points in their January 27 (10 PM ET) matchup?,0xaee4362aecc37b0e60e0d40999f548e551b09873
https://polymarketwhales.info/transactions?market=0x2026c5c7bdb966d71764c98dfc0bfdc68fa05578&page=1,1024,0.0,Which cryptocurrency will have higher market cap on November 12th: XRP or Polkadot?,Crypto,XRP,Polkadot,1,0,$0,"$16,875",432,"$2,200",426,Fri Nov 12 2021,True,Whales,LPs,Trades,Which cryptocurrency will have higher market cap on November 12th: XRP or Polkadot?,0x2026c5c7bdb966d71764c98dfc0bfdc68fa05578
https://polymarketwhales.info/transactions?market=0x2a8ac0e76f16ab3951751568414fcdd797f1a286&page=1,810,0.0,Will the Raptors beat the Magic by more than 8.5 points in their October 29th matchup?,Sports,Yes,No,0,1,$0,"$24,034",38,"$5,095",426,Fri Oct 29 2021,True,Whales,LPs,Trades,Will the Raptors beat the Magic by more than 8.5 points in their October 29th matchup?,0x2a8ac0e76f16ab3951751568414fcdd797f1a286
https://polymarketwhales.info/transactions?market=0x89682c16af7dc346b915277c7e1efb1f7c9bab0e&page=1,632,0.0,Will Magnus Carlsen win the 2021 Fide World Cup?,Chess,Yes,No,0,1,$0,"$35,202",2613,"$1,129",427,Sun Aug 08 2021,True,Whales,LPs,Trades,Will Magnus Carlsen win the 2021 Fide World Cup?,0x89682c16af7dc346b915277c7e1efb1f7c9bab0e
https://polymarketwhales.info/transactions?market=0x5ba0fbefefd5b1817000ebb127e046645d9e4459&page=1,1646,0.0,NFL: Will the Eagles beat the Washington by more than 10.5 points in their December 21 matchup?,Sports,Yes,No,0,1,$0,"$6,536",50,-$514,429,Tue Dec 21 2021,True,Whales,LPs,Trades,NFL: Will the Eagles beat the Washington by more than 10.5 points in their December 21 matchup?,0x5ba0fbefefd5b1817000ebb127e046645d9e4459
https://polymarketwhales.info/transactions?market=0x68ebc72104e849a5ec7b1a9988b0447e4aa32e24&page=1,662,0.0,"NBA: Who will win the Bucks vs. Warriors, scheduled for March 12 (8.30 PM ET)?",Sports,Bucks,Warriors,0,1,$0,"$32,191",201,"$4,494",429,Sat Mar 12 2022,True,Whales,LPs,Trades,"NBA: Who will win the Bucks vs. Warriors, scheduled for March 12 (8.30 PM ET)?",0x68ebc72104e849a5ec7b1a9988b0447e4aa32e24
https://polymarketwhales.info/transactions?market=0x8dab1e0881960ac540197fed517dc8260650693e&page=1,1153,0.0,Will the Grizzlies or the Pelicans win their February 6th matchup?,Sports,Pelicans,Grizzlies,1,0,$0,"$13,712",575,$0,429,Sat Feb 06 2021,True,Whales,LPs,Trades,Will the Grizzlies or the Pelicans win their February 6th matchup?,0x8dab1e0881960ac540197fed517dc8260650693e
https://polymarketwhales.info/transactions?market=0x8a7bb7f9f0717cdebc42053577338d1a9fe73043&page=1,516,0.0,Will the Brooklyn Nets make the 2022 NBA playoffs?,Sports,Yes,No,1,0,$0,"$44,953",200,"-$1,077",429,Sat Apr 16 2022,True,Whales,LPs,Trades,Will the Brooklyn Nets make the 2022 NBA playoffs?,0x8a7bb7f9f0717cdebc42053577338d1a9fe73043
https://polymarketwhales.info/transactions?market=0x8463e7a44a764c083c8203247172de41e8b05d96&page=1,1064,0.0,NFL: Will the Cowboys beat the Saints by more than 3.5 points in their December 2nd matchup?,Sports,Yes,No,1,0,$0,"$16,044",50,"$1,180",429,Thu Dec 02 2021,True,Whales,LPs,Trades,NFL: Will the Cowboys beat the Saints by more than 3.5 points in their December 2nd matchup?,0x8463e7a44a764c083c8203247172de41e8b05d96
https://polymarketwhales.info/transactions?market=0x3e71064dc294bd42a3f4bf57d1b75c4935b8f7f7&page=1,61,0.0,"Will the floor price of CryptoPunks be above 90 ETH on December 23, 2021?",NFTs,Yes,No,0,1,$0,"$439,685",101,"$31,784",430,Thu Dec 23 2021,True,Whales,LPs,Trades,"Will the floor price of CryptoPunks be above 90 ETH on December 23, 2021?",0x3e71064dc294bd42a3f4bf57d1b75c4935b8f7f7
https://polymarketwhales.info/transactions?market=0x1343cf95c025581c99e445513bc0a716f62471d0&page=1,781,0.0,Will 21 US States administer at least one COVID-19 vaccine dose to 70% of adults by September 1?,Coronavirus,Yes,No,1,0,$0,"$25,421",300,"$15,119",431,Wed Sep 01 2021,True,Whales,LPs,Trades,Will 21 US States administer at least one COVID-19 vaccine dose to 70% of adults by September 1?,0x1343cf95c025581c99e445513bc0a716f62471d0
https://polymarketwhales.info/transactions?market=0x7dbd5ffd38543a8ace4f316912940d9ebc1e9392&page=1,1897,0.0,Which cryptocurrency will have higher market cap on December 9th: Cardano ($ADA) or Solana ($SOL)?,Crypto,Cardano,Solana,0,1,$0,"$4,498",213,"$5,181",432,Thu Dec 09 2021,True,Whales,LPs,Trades,Which cryptocurrency will have higher market cap on December 9th: Cardano ($ADA) or Solana ($SOL)?,0x7dbd5ffd38543a8ace4f316912940d9ebc1e9392
